paper_id,experiment_id,method,method_role,repeat,mae,mape,peak_load_error,quality_index,rmse,runtime_s,scenario_status,spatial_transfer_error
mintou_p2,weather_aware_extension,Transformer,baseline,5,0.510798,0.112214,0.152944,0.804109,0.616865,0.904534,synthetic_smoke_v0,0.182350
mintou_p2,weather_aware_extension,Euclidean GCN,baseline,1,0.514780,0.114768,0.161312,0.803775,0.617713,0.902570,synthetic_smoke_v0,0.180688
mintou_p2,weather_aware_extension,Euclidean GCN,baseline,2,0.503532,0.115403,0.149108,0.811868,0.599392,1.101224,synthetic_smoke_v0,0.183256
mintou_p2,weather_aware_extension,Euclidean GCN,baseline,3,0.477979,0.114650,0.156074,0.831338,0.600036,0.882545,synthetic_smoke_v0,0.169917
mintou_p2,weather_aware_extension,Euclidean GCN,baseline,4,0.495910,0.112851,0.160678,0.801446,0.620895,0.830079,synthetic_smoke_v0,0.179040
mintou_p2,weather_aware_extension,Euclidean GCN,baseline,5,0.506600,0.114265,0.152586,0.810127,0.609207,0.872846,synthetic_smoke_v0,0.184148
mintou_p2,weather_aware_extension,GCN-Transformer,baseline,1,0.448577,0.108769,0.138743,0.863144,0.572997,1.012874,synthetic_smoke_v0,0.164070
mintou_p2,weather_aware_extension,GCN-Transformer,baseline,2,0.458677,0.110387,0.146516,0.844866,0.586156,0.994221,synthetic_smoke_v0,0.163129
mintou_p2,weather_aware_extension,GCN-Transformer,baseline,3,0.470962,0.111469,0.146397,0.862735,0.558279,1.259956,synthetic_smoke_v0,0.170135
mintou_p2,weather_aware_extension,GCN-Transformer,baseline,4,0.442141,0.107770,0.139135,0.867797,0.550087,1.115301,synthetic_smoke_v0,0.159456
mintou_p2,weather_aware_extension,GCN-Transformer,baseline,5,0.462072,0.107172,0.143118,0.858182,0.559663,1.029179,synthetic_smoke_v0,0.170177
mintou_p2,weather_aware_extension,CNN-LSTM,baseline,1,0.514760,0.114741,0.160518,0.786391,0.616374,0.953244,synthetic_smoke_v0,0.187407
mintou_p2,weather_aware_extension,CNN-LSTM,baseline,2,0.500506,0.113760,0.152999,0.804155,0.627238,0.755299,synthetic_smoke_v0,0.174115
mintou_p2,weather_aware_extension,CNN-LSTM,baseline,3,0.503255,0.118340,0.163250,0.791822,0.630349,1.000987,synthetic_smoke_v0,0.189254
mintou_p2,weather_aware_extension,CNN-LSTM,baseline,4,0.493854,0.114639,0.157992,0.807044,0.606882,0.855784,synthetic_smoke_v0,0.173749
mintou_p2,weather_aware_extension,CNN-LSTM,baseline,5,0.519119,0.119828,0.157001,0.778897,0.628664,0.802760,synthetic_smoke_v0,0.188975
mintou_p2,weather_aware_extension,euclidean_gcn,ablation,1,0.401070,0.097649,0.131538,0.949227,0.494746,1.052491,synthetic_smoke_v0,0.145947
mintou_p2,weather_aware_extension,euclidean_gcn,ablation,2,0.411590,0.098364,0.127744,0.946971,0.486681,1.031844,synthetic_smoke_v0,0.153430
mintou_p2,weather_aware_extension,euclidean_gcn,ablation,3,0.392083,0.099035,0.124105,0.945436,0.491781,1.064842,synthetic_smoke_v0,0.158778
mintou_p2,weather_aware_extension,euclidean_gcn,ablation,4,0.415571,0.097171,0.130038,0.938143,0.510757,1.061375,synthetic_smoke_v0,0.154056
mintou_p2,weather_aware_extension,euclidean_gcn,ablation,5,0.417405,0.104707,0.132593,0.912936,0.531355,0.920023,synthetic_smoke_v0,0.163273
mintou_p2,weather_aware_extension,fixed_curvature,ablation,1,0.399247,0.096755,0.131145,0.928554,0.511748,1.153864,synthetic_smoke_v0,0.150786
mintou_p2,weather_aware_extension,fixed_curvature,ablation,2,0.409865,0.098688,0.131446,0.925683,0.503479,0.891714,synthetic_smoke_v0,0.149451
mintou_p2,weather_aware_extension,fixed_curvature,ablation,3,0.422014,0.100351,0.134463,0.906822,0.522275,1.012227,synthetic_smoke_v0,0.158135
mintou_p2,weather_aware_extension,fixed_curvature,ablation,4,0.412775,0.101072,0.128152,0.925035,0.518197,1.143483,synthetic_smoke_v0,0.156179
mintou_p2,weather_aware_extension,fixed_curvature,ablation,5,0.424042,0.101268,0.129841,0.919573,0.521831,0.935986,synthetic_smoke_v0,0.158766
mintou_p2,weather_aware_extension,temporal_only,ablation,1,0.452774,0.100780,0.139719,0.889901,0.531353,1.049939,synthetic_smoke_v0,0.158254
mintou_p2,weather_aware_extension,temporal_only,ablation,2,0.422549,0.101779,0.137733,0.908760,0.516990,1.076177,synthetic_smoke_v0,0.159908
mintou_p2,weather_aware_extension,temporal_only,ablation,3,0.417627,0.100491,0.138102,0.910021,0.516560,0.902691,synthetic_smoke_v0,0.157890
mintou_p2,weather_aware_extension,temporal_only,ablation,4,0.418003,0.103026,0.136066,0.906388,0.547075,1.181918,synthetic_smoke_v0,0.153555
mintou_p2,weather_aware_extension,temporal_only,ablation,5,0.438640,0.109632,0.140943,0.873754,0.547080,1.159063,synthetic_smoke_v0,0.172970
mintou_p2,weather_aware_extension,no_weather_features,ablation,1,0.467668,0.109235,0.145024,0.857422,0.558783,1.154741,synthetic_smoke_v0,0.163069
mintou_p2,weather_aware_extension,no_weather_features,ablation,2,0.461744,0.105703,0.150672,0.856876,0.561289,1.149313,synthetic_smoke_v0,0.160762
mintou_p2,weather_aware_extension,no_weather_features,ablation,3,0.431635,0.104234,0.138144,0.881227,0.554799,0.937986,synthetic_smoke_v0,0.156072
mintou_p2,weather_aware_extension,no_weather_features,ablation,4,0.454125,0.100960,0.138075,0.886138,0.536616,1.235548,synthetic_smoke_v0,0.166985
mintou_p2,weather_aware_extension,no_weather_features,ablation,5,0.450943,0.105241,0.135739,0.886483,0.549940,1.055197,synthetic_smoke_v0,0.166375
mintou_p2,weather_aware_extension,physical_edges_only,ablation,1,0.478205,0.111394,0.149359,0.836214,0.572961,1.219972,synthetic_smoke_v0,0.173666
mintou_p2,weather_aware_extension,physical_edges_only,ablation,2,0.459970,0.108230,0.149234,0.849542,0.579376,1.114655,synthetic_smoke_v0,0.177467
mintou_p2,weather_aware_extension,physical_edges_only,ablation,3,0.462314,0.107189,0.152454,0.848375,0.581538,1.210224,synthetic_smoke_v0,0.175103
mintou_p2,weather_aware_extension,physical_edges_only,ablation,4,0.452252,0.103237,0.140326,0.871390,0.574192,1.069290,synthetic_smoke_v0,0.161207
mintou_p2,weather_aware_extension,physical_edges_only,ablation,5,0.447871,0.103726,0.142347,0.864551,0.577414,1.055852,synthetic_smoke_v0,0.165759
mintou_p2,weather_aware_extension,poincare_only,ablation,1,0.466512,0.107955,0.145600,0.841264,0.570612,1.246690,synthetic_smoke_v0,0.172906
mintou_p2,weather_aware_extension,poincare_only,ablation,2,0.480453,0.113339,0.145158,0.843134,0.584577,1.243499,synthetic_smoke_v0,0.174783
mintou_p2,weather_aware_extension,poincare_only,ablation,3,0.490277,0.115901,0.150834,0.817408,0.612818,1.143175,synthetic_smoke_v0,0.168617
mintou_p2,weather_aware_extension,poincare_only,ablation,4,0.497049,0.115345,0.149028,0.825983,0.588702,1.247413,synthetic_smoke_v0,0.175675
mintou_p2,weather_aware_extension,poincare_only,ablation,5,0.470037,0.112003,0.152655,0.830096,0.583675,1.088658,synthetic_smoke_v0,0.171686
mintou_p2,weather_aware_extension,short_horizon_only,ablation,1,0.509285,0.111939,0.152377,0.813286,0.602691,1.094401,synthetic_smoke_v0,0.178061
mintou_p2,weather_aware_extension,short_horizon_only,ablation,2,0.506774,0.116954,0.154441,0.800662,0.616343,1.164127,synthetic_smoke_v0,0.178835
mintou_p2,weather_aware_extension,short_horizon_only,ablation,3,0.490618,0.115631,0.151709,0.823139,0.605073,1.078792,synthetic_smoke_v0,0.182099
mintou_p2,weather_aware_extension,short_horizon_only,ablation,4,0.473309,0.112769,0.152934,0.832658,0.582817,1.099811,synthetic_smoke_v0,0.178466
mintou_p2,weather_aware_extension,short_horizon_only,ablation,5,0.503077,0.112155,0.160341,0.808094,0.611786,1.121283,synthetic_smoke_v0,0.176636
mintou_p2,dispatch_sensitivity,HyG-LoadFormer,proposed,1,0.390859,0.100995,0.133305,0.938613,0.511745,1.209520,synthetic_smoke_v0,0.152509
mintou_p2,dispatch_sensitivity,HyG-LoadFormer,proposed,2,0.395621,0.097943,0.132645,0.953581,0.509443,1.141645,synthetic_smoke_v0,0.142532
mintou_p2,dispatch_sensitivity,HyG-LoadFormer,proposed,3,0.387401,0.095415,0.123898,0.952678,0.489956,1.116563,synthetic_smoke_v0,0.144270
mintou_p2,dispatch_sensitivity,HyG-LoadFormer,proposed,4,0.396822,0.093350,0.127474,0.954739,0.484740,1.313805,synthetic_smoke_v0,0.156681
mintou_p2,dispatch_sensitivity,HyG-LoadFormer,proposed,5,0.397849,0.095173,0.125337,0.953806,0.490635,1.378932,synthetic_smoke_v0,0.154120
mintou_p2,dispatch_sensitivity,ARIMA,baseline,1,0.646928,0.139812,0.194741,0.606934,0.759885,0.342370,synthetic_smoke_v0,0.212331
mintou_p2,dispatch_sensitivity,ARIMA,baseline,2,0.642504,0.135013,0.182093,0.623997,0.758415,0.397669,synthetic_smoke_v0,0.212301
mintou_p2,dispatch_sensitivity,ARIMA,baseline,3,0.650391,0.140606,0.191742,0.593768,0.766718,0.383562,synthetic_smoke_v0,0.219969
mintou_p2,dispatch_sensitivity,ARIMA,baseline,4,0.643344,0.135042,0.182122,0.625561,0.756444,0.370131,synthetic_smoke_v0,0.220422
mintou_p2,dispatch_sensitivity,ARIMA,baseline,5,0.662121,0.140527,0.186655,0.599503,0.766178,0.359758,synthetic_smoke_v0,0.225138
mintou_p2,dispatch_sensitivity,XGBoost,baseline,1,0.562170,0.125097,0.168271,0.730235,0.663963,0.516569,synthetic_smoke_v0,0.200310
mintou_p2,dispatch_sensitivity,XGBoost,baseline,2,0.564798,0.129526,0.177100,0.699888,0.697327,0.637200,synthetic_smoke_v0,0.194251
mintou_p2,dispatch_sensitivity,XGBoost,baseline,3,0.570314,0.124579,0.176658,0.705911,0.682803,0.540137,synthetic_smoke_v0,0.204586
mintou_p2,dispatch_sensitivity,XGBoost,baseline,4,0.570862,0.128043,0.168119,0.704368,0.684085,0.602955,synthetic_smoke_v0,0.203281
mintou_p2,dispatch_sensitivity,XGBoost,baseline,5,0.589289,0.125748,0.175904,0.699388,0.694810,0.575963,synthetic_smoke_v0,0.206213
mintou_p2,dispatch_sensitivity,LSTM,baseline,1,0.534484,0.122044,0.164851,0.738283,0.654220,0.609233,synthetic_smoke_v0,0.196775
mintou_p2,dispatch_sensitivity,LSTM,baseline,2,0.559313,0.128141,0.172090,0.719150,0.676316,0.814589,synthetic_smoke_v0,0.197448
mintou_p2,dispatch_sensitivity,LSTM,baseline,3,0.541132,0.122366,0.166936,0.732460,0.657720,0.621962,synthetic_smoke_v0,0.201075
mintou_p2,dispatch_sensitivity,LSTM,baseline,4,0.559366,0.126248,0.170671,0.721022,0.666607,0.807317,synthetic_smoke_v0,0.195917
mintou_p2,dispatch_sensitivity,LSTM,baseline,5,0.562322,0.123075,0.162004,0.736651,0.678086,0.849109,synthetic_smoke_v0,0.195391
mintou_p2,dispatch_sensitivity,BiLSTM,baseline,1,0.534611,0.118563,0.168864,0.749555,0.668505,0.691899,synthetic_smoke_v0,0.195557
mintou_p2,dispatch_sensitivity,BiLSTM,baseline,2,0.560040,0.120645,0.161252,0.740564,0.671764,0.727596,synthetic_smoke_v0,0.195600
mintou_p2,dispatch_sensitivity,BiLSTM,baseline,3,0.538152,0.120215,0.162196,0.756074,0.655659,0.726795,synthetic_smoke_v0,0.188282
mintou_p2,dispatch_sensitivity,BiLSTM,baseline,4,0.538739,0.118495,0.169111,0.756042,0.646056,0.733947,synthetic_smoke_v0,0.185220
mintou_p2,dispatch_sensitivity,BiLSTM,baseline,5,0.536373,0.126473,0.164153,0.743480,0.660169,0.876193,synthetic_smoke_v0,0.199190
mintou_p2,dispatch_sensitivity,TCN,baseline,1,0.518965,0.117548,0.155999,0.778694,0.625589,0.753017,synthetic_smoke_v0,0.188606
mintou_p2,dispatch_sensitivity,TCN,baseline,2,0.537430,0.120443,0.156792,0.765473,0.636154,0.794226,synthetic_smoke_v0,0.180853
mintou_p2,dispatch_sensitivity,TCN,baseline,3,0.511489,0.117986,0.157269,0.785854,0.614985,0.667563,synthetic_smoke_v0,0.187972
mintou_p2,dispatch_sensitivity,TCN,baseline,4,0.519758,0.117867,0.162798,0.773525,0.648712,0.703950,synthetic_smoke_v0,0.187865
mintou_p2,dispatch_sensitivity,TCN,baseline,5,0.518039,0.118503,0.164467,0.773707,0.645113,0.807283,synthetic_smoke_v0,0.180098
mintou_p2,dispatch_sensitivity,Transformer,baseline,1,0.504801,0.114000,0.153580,0.792802,0.625809,1.153388,synthetic_smoke_v0,0.186595
mintou_p2,dispatch_sensitivity,Transformer,baseline,2,0.488175,0.112121,0.149810,0.803672,0.598964,1.123203,synthetic_smoke_v0,0.172370
mintou_p2,dispatch_sensitivity,Transformer,baseline,3,0.507341,0.119783,0.163221,0.785064,0.627020,1.183533,synthetic_smoke_v0,0.180423
mintou_p2,dispatch_sensitivity,Transformer,baseline,4,0.500257,0.119497,0.160837,0.785700,0.620982,1.008990,synthetic_smoke_v0,0.184571
mintou_p2,dispatch_sensitivity,Transformer,baseline,5,0.495629,0.120656,0.157245,0.793779,0.630117,0.920881,synthetic_smoke_v0,0.186405
mintou_p2,dispatch_sensitivity,Euclidean GCN,baseline,1,0.497049,0.118535,0.154231,0.792332,0.632214,1.094496,synthetic_smoke_v0,0.179233
mintou_p2,dispatch_sensitivity,Euclidean GCN,baseline,2,0.505190,0.119637,0.165052,0.781212,0.626778,0.834138,synthetic_smoke_v0,0.190258
mintou_p2,dispatch_sensitivity,Euclidean GCN,baseline,3,0.502221,0.118282,0.158568,0.783156,0.633256,1.088593,synthetic_smoke_v0,0.187369
mintou_p2,dispatch_sensitivity,Euclidean GCN,baseline,4,0.506781,0.110677,0.157651,0.813218,0.615140,1.121582,synthetic_smoke_v0,0.180603
mintou_p2,dispatch_sensitivity,Euclidean GCN,baseline,5,0.517779,0.117486,0.153550,0.781129,0.633181,1.007259,synthetic_smoke_v0,0.183806
mintou_p2,dispatch_sensitivity,GCN-Transformer,baseline,1,0.470613,0.113552,0.147942,0.834612,0.603660,1.276342,synthetic_smoke_v0,0.170126
mintou_p2,dispatch_sensitivity,GCN-Transformer,baseline,2,0.467666,0.110712,0.147791,0.842923,0.582511,1.121550,synthetic_smoke_v0,0.172081
mintou_p2,dispatch_sensitivity,GCN-Transformer,baseline,3,0.482360,0.113652,0.150928,0.822520,0.603033,0.989199,synthetic_smoke_v0,0.183367
mintou_p2,dispatch_sensitivity,GCN-Transformer,baseline,4,0.465757,0.113504,0.151906,0.838571,0.588091,1.152038,synthetic_smoke_v0,0.171167
mintou_p2,dispatch_sensitivity,GCN-Transformer,baseline,5,0.480913,0.108604,0.148166,0.827445,0.593619,1.226318,synthetic_smoke_v0,0.180373
mintou_p2,dispatch_sensitivity,CNN-LSTM,baseline,1,0.516600,0.116811,0.155620,0.788258,0.620782,0.768617,synthetic_smoke_v0,0.185663
mintou_p2,dispatch_sensitivity,CNN-LSTM,baseline,2,0.508830,0.119344,0.156590,0.779900,0.617586,0.954837,synthetic_smoke_v0,0.179879
mintou_p2,dispatch_sensitivity,CNN-LSTM,baseline,3,0.545734,0.119739,0.160146,0.761152,0.640573,0.958484,synthetic_smoke_v0,0.184789
mintou_p2,dispatch_sensitivity,CNN-LSTM,baseline,4,0.536226,0.117221,0.166696,0.771387,0.634640,0.894023,synthetic_smoke_v0,0.181783
mintou_p2,dispatch_sensitivity,CNN-LSTM,baseline,5,0.544020,0.119159,0.163177,0.763758,0.640376,0.982346,synthetic_smoke_v0,0.194626
mintou_p2,dispatch_sensitivity,euclidean_gcn,ablation,1,0.401212,0.097734,0.135406,0.928030,0.503288,1.035786,synthetic_smoke_v0,0.157707
mintou_p2,dispatch_sensitivity,euclidean_gcn,ablation,2,0.422853,0.103526,0.134286,0.910133,0.517221,0.920469,synthetic_smoke_v0,0.157639
mintou_p2,dispatch_sensitivity,euclidean_gcn,ablation,3,0.428053,0.104503,0.130655,0.911427,0.530630,0.995715,synthetic_smoke_v0,0.156534
mintou_p2,dispatch_sensitivity,euclidean_gcn,ablation,4,0.435216,0.100715,0.142065,0.908557,0.533999,0.997494,synthetic_smoke_v0,0.152910
mintou_p2,dispatch_sensitivity,euclidean_gcn,ablation,5,0.429403,0.099354,0.129191,0.920709,0.521563,1.209889,synthetic_smoke_v0,0.152019
mintou_p2,dispatch_sensitivity,fixed_curvature,ablation,1,0.429784,0.101668,0.141616,0.885595,0.560006,0.890006,synthetic_smoke_v0,0.170227
mintou_p2,dispatch_sensitivity,fixed_curvature,ablation,2,0.436334,0.106750,0.135904,0.900600,0.525185,0.990888,synthetic_smoke_v0,0.164723
mintou_p2,dispatch_sensitivity,fixed_curvature,ablation,3,0.435255,0.107662,0.142041,0.890709,0.535706,0.990012,synthetic_smoke_v0,0.161437
mintou_p2,dispatch_sensitivity,fixed_curvature,ablation,4,0.454207,0.102926,0.134644,0.888478,0.534016,0.966106,synthetic_smoke_v0,0.164034
mintou_p2,dispatch_sensitivity,fixed_curvature,ablation,5,0.433802,0.104035,0.143388,0.894965,0.546896,1.026940,synthetic_smoke_v0,0.158803
mintou_p2,dispatch_sensitivity,temporal_only,ablation,1,0.452751,0.109931,0.140721,0.873347,0.566078,1.143460,synthetic_smoke_v0,0.172553
mintou_p2,dispatch_sensitivity,temporal_only,ablation,2,0.458207,0.104532,0.143901,0.869524,0.575417,0.955790,synthetic_smoke_v0,0.171325
mintou_p2,dispatch_sensitivity,temporal_only,ablation,3,0.449441,0.104150,0.142088,0.873079,0.545707,1.135454,synthetic_smoke_v0,0.168103
mintou_p2,dispatch_sensitivity,temporal_only,ablation,4,0.449155,0.102172,0.135763,0.889240,0.556719,0.948337,synthetic_smoke_v0,0.154212
mintou_p2,dispatch_sensitivity,temporal_only,ablation,5,0.459920,0.107157,0.142491,0.865846,0.561993,1.003359,synthetic_smoke_v0,0.171270
mintou_p2,dispatch_sensitivity,no_weather_features,ablation,1,0.463898,0.106889,0.144640,0.851099,0.578466,1.166362,synthetic_smoke_v0,0.174189
mintou_p2,dispatch_sensitivity,no_weather_features,ablation,2,0.468246,0.111770,0.147655,0.840924,0.583077,1.232242,synthetic_smoke_v0,0.168076
mintou_p2,dispatch_sensitivity,no_weather_features,ablation,3,0.474260,0.106471,0.150996,0.858045,0.577845,0.994685,synthetic_smoke_v0,0.168579
mintou_p2,dispatch_sensitivity,no_weather_features,ablation,4,0.440249,0.105011,0.141249,0.872349,0.546894,1.301045,synthetic_smoke_v0,0.165039
mintou_p2,dispatch_sensitivity,no_weather_features,ablation,5,0.471716,0.110433,0.144583,0.843384,0.577446,1.165197,synthetic_smoke_v0,0.167101
mintou_p2,dispatch_sensitivity,physical_edges_only,ablation,1,0.496321,0.109816,0.149869,0.822839,0.586520,1.197606,synthetic_smoke_v0,0.181705
mintou_p2,dispatch_sensitivity,physical_edges_only,ablation,2,0.460116,0.107405,0.147605,0.850905,0.582607,1.027783,synthetic_smoke_v0,0.177294
mintou_p2,dispatch_sensitivity,physical_edges_only,ablation,3,0.460261,0.108440,0.142510,0.849881,0.580790,1.036656,synthetic_smoke_v0,0.170092
mintou_p2,dispatch_sensitivity,physical_edges_only,ablation,4,0.471070,0.111503,0.146637,0.849065,0.572655,0.984723,synthetic_smoke_v0,0.171617
mintou_p2,dispatch_sensitivity,physical_edges_only,ablation,5,0.477682,0.114997,0.148307,0.834296,0.592733,1.244536,synthetic_smoke_v0,0.166808
mintou_p2,dispatch_sensitivity,poincare_only,ablation,1,0.492695,0.115565,0.157938,0.805341,0.621696,1.278991,synthetic_smoke_v0,0.178964
mintou_p2,dispatch_sensitivity,poincare_only,ablation,2,0.485131,0.109814,0.146848,0.819395,0.595108,1.172756,synthetic_smoke_v0,0.176180
mintou_p2,dispatch_sensitivity,poincare_only,ablation,3,0.495678,0.117316,0.151728,0.808021,0.596806,0.995266,synthetic_smoke_v0,0.178469
mintou_p2,dispatch_sensitivity,poincare_only,ablation,4,0.514490,0.117080,0.156189,0.804025,0.627723,1.142713,synthetic_smoke_v0,0.179444
mintou_p2,dispatch_sensitivity,poincare_only,ablation,5,0.489182,0.110927,0.153844,0.830516,0.583379,1.118863,synthetic_smoke_v0,0.179064
mintou_p2,dispatch_sensitivity,short_horizon_only,ablation,1,0.506653,0.122130,0.156183,0.783103,0.641180,1.257028,synthetic_smoke_v0,0.186469
mintou_p2,dispatch_sensitivity,short_horizon_only,ablation,2,0.517726,0.121946,0.162148,0.779940,0.644938,1.247972,synthetic_smoke_v0,0.191826
mintou_p2,dispatch_sensitivity,short_horizon_only,ablation,3,0.507760,0.115362,0.162206,0.798496,0.631960,1.205733,synthetic_smoke_v0,0.178415
mintou_p2,dispatch_sensitivity,short_horizon_only,ablation,4,0.533134,0.121333,0.163446,0.779260,0.620195,1.414810,synthetic_smoke_v0,0.178312
mintou_p2,dispatch_sensitivity,short_horizon_only,ablation,5,0.493288,0.117993,0.152510,0.811423,0.596781,1.346059,synthetic_smoke_v0,0.183597
